Save 355 - Episode 1149/1500, Score: -83.0 (0.01), AVG Score: -101.45
Save 356 - Episode 1150/1500, Score: -99.0 (0.01), AVG Score: -101.4
Save 357 - Episode 1151/1500, Score: -104.0 (0.01), AVG Score: -101.4
Save 358 - Episode 1152/1500, Score: -89.0 (0.01), AVG Score: -101.27
Save 359 - Episode 1154/1500, Score: -105.0 (0.01), AVG Score: -101.33
Save 360 - Episode 1155/1500, Score: -107.0 (0.01), AVG Score: -101.35
Save 361 - Episode 1156/1500, Score: -104.0 (0.01), AVG Score: -101.35
Save 362 - Episode 1157/1500, Score: -105.0 (0.01), AVG Score: -101.36
Save 363 - Episode 1158/1500, Score: -89.0 (0.01), AVG Score: -101.36
Save 364 - Episode 1159/1500, Score: -101.0 (0.01), AVG Score: -101.33
Save 365 - Episode 1160/1500, Score: -103.0 (0.01), AVG Score: -101.46
Save 366 - Episode 1161/1500, Score: -105.0 (0.01), AVG Score: -101.65
Save 367 - Episode 1162/1500, Score: -90.0 (0.01), AVG Score: -101.49
Save 368 - Episode 1163/1500, Score: -90.0 (0.01), AVG Score: -101.33
Save 369 - Episode 1164/1500, Score: -104.0 (0.01), AVG Score: -101.31
Save 370 - Episode 1165/1500, Score: -104.0 (0.01), AVG Score: -101.27
Save 371 - Episode 1166/1500, Score: -108.0 (0.01), AVG Score: -101.25
Save 372 - Episode 1167/1500, Score: -99.0 (0.01), AVG Score: -101.16
Save 373 - Episode 1168/1500, Score: -104.0 (0.01), AVG Score: -100.97
Save 374 - Episode 1169/1500, Score: -107.0 (0.01), AVG Score: -100.99
Save 375 - Episode 1170/1500, Score: -106.0 (0.01), AVG Score: -101.18
Save 376 - Episode 1171/1500, Score: -105.0 (0.01), AVG Score: -101.39
Save 377 - Episode 1172/1500, Score: -105.0 (0.01), AVG Score: -101.42
Save 378 - Episode 1173/1500, Score: -83.0 (0.01), AVG Score: -101.23
Save 379 - Episode 1174/1500, Score: -104.0 (0.01), AVG Score: -101.24
Save 380 - Episode 1175/1500, Score: -102.0 (0.01), AVG Score: -101.21
Save 381 - Episode 1176/1500, Score: -106.0 (0.01), AVG Score: -101.25
Save 382 - Episode 1177/1500, Score: -105.0 (0.01), AVG Score: -101.23
Save 383 - Episode 1178/1500, Score: -89.0 (0.01), AVG Score: -101.07
Save 384 - Episode 1181/1500, Score: -84.0 (0.01), AVG Score: -101.18
Save 385 - Episode 1182/1500, Score: -103.0 (0.01), AVG Score: -101.38
Save 386 - Episode 1183/1500, Score: -103.0 (0.01), AVG Score: -101.26
Save 387 - Episode 1184/1500, Score: -84.0 (0.01), AVG Score: -100.94
Save 388 - Episode 1185/1500, Score: -104.0 (0.01), AVG Score: -100.95
Save 389 - Episode 1186/1500, Score: -90.0 (0.01), AVG Score: -100.96
Save 390 - Episode 1188/1500, Score: -89.0 (0.01), AVG Score: -101.09
Save 391 - Episode 1189/1500, Score: -94.0 (0.01), AVG Score: -101.02
Save 392 - Episode 1190/1500, Score: -108.0 (0.01), AVG Score: -101.05
Save 393 - Episode 1191/1500, Score: -106.0 (0.01), AVG Score: -101.09
Save 394 - Episode 1192/1500, Score: -92.0 (0.01), AVG Score: -101.13
Save 395 - Episode 1193/1500, Score: -84.0 (0.01), AVG Score: -100.86
Save 396 - Episode 1195/1500, Score: -97.0 (0.01), AVG Score: -100.93
Save 397 - Episode 1196/1500, Score: -108.0 (0.01), AVG Score: -101.15
Save 398 - Episode 1197/1500, Score: -83.0 (0.01), AVG Score: -100.91
Save 399 - Episode 1199/1500, Score: -101.0 (0.01), AVG Score: -101.19
Save 400 - Episode 1200/1500, Score: -91.0 (0.01), AVG Score: -101.07
Save 401 - Episode 1201/1500, Score: -84.0 (0.01), AVG Score: -101.07
Save 402 - Episode 1202/1500, Score: -106.0 (0.01), AVG Score: -101.08
Save 403 - Episode 1204/1500, Score: -90.0 (0.01), AVG Score: -100.91
Save 404 - Episode 1205/1500, Score: -105.0 (0.01), AVG Score: -100.88
Save 405 - Episode 1209/1500, Score: -105.0 (0.01), AVG Score: -101.48
Save 406 - Episode 1212/1500, Score: -105.0 (0.01), AVG Score: -102.12
Save 407 - Episode 1213/1500, Score: -86.0 (0.01), AVG Score: -101.9
Save 408 - Episode 1215/1500, Score: -83.0 (0.01), AVG Score: -101.86
Save 409 - Episode 1216/1500, Score: -84.0 (0.01), AVG Score: -101.67
Save 410 - Episode 1217/1500, Score: -85.0 (0.01), AVG Score: -101.43
Save 411 - Episode 1218/1500, Score: -104.0 (0.01), AVG Score: -101.45
Save 412 - Episode 1220/1500, Score: -106.0 (0.01), AVG Score: -101.42
Save 413 - Episode 1222/1500, Score: -106.0 (0.01), AVG Score: -101.55
Save 414 - Episode 1223/1500, Score: -85.0 (0.01), AVG Score: -101.27
Save 415 - Episode 1224/1500, Score: -84.0 (0.01), AVG Score: -101.1
Save 416 - Episode 1225/1500, Score: -104.0 (0.01), AVG Score: -101.1
Save 417 - Episode 1226/1500, Score: -94.0 (0.01), AVG Score: -100.9
Save 418 - Episode 1227/1500, Score: -102.0 (0.01), AVG Score: -100.87
Save 419 - Episode 1229/1500, Score: -103.0 (0.01), AVG Score: -101.64
Save 420 - Episode 1230/1500, Score: -99.0 (0.01), AVG Score: -101.8
Save 421 - Episode 1231/1500, Score: -104.0 (0.01), AVG Score: -101.73
Save 422 - Episode 1232/1500, Score: -105.0 (0.01), AVG Score: -101.73
Save 423 - Episode 1233/1500, Score: -101.0 (0.01), AVG Score: -101.7
Save 424 - Episode 1234/1500, Score: -103.0 (0.01), AVG Score: -101.89
Save 425 - Episode 1236/1500, Score: -104.0 (0.01), AVG Score: -102.23
Save 426 - Episode 1237/1500, Score: -103.0 (0.01), AVG Score: -102.4
Save 427 - Episode 1238/1500, Score: -103.0 (0.01), AVG Score: -102.34
Save 428 - Episode 1239/1500, Score: -103.0 (0.01), AVG Score: -102.22
Save 429 - Episode 1241/1500, Score: -102.0 (0.01), AVG Score: -102.83
Save 430 - Episode 1243/1500, Score: -107.0 (0.01), AVG Score: -103.04
Save 431 - Episode 1244/1500, Score: -87.0 (0.01), AVG Score: -102.84
Save 432 - Episode 1246/1500, Score: -103.0 (0.01), AVG Score: -103.02
Save 433 - Episode 1247/1500, Score: -106.0 (0.01), AVG Score: -102.97
Save 434 - Episode 1248/1500, Score: -85.0 (0.01), AVG Score: -102.81
Save 435 - Episode 1249/1500, Score: -88.0 (0.01), AVG Score: -102.86
Save 436 - Episode 1251/1500, Score: -106.0 (0.01), AVG Score: -103.06
Save 437 - Episode 1252/1500, Score: -107.0 (0.01), AVG Score: -103.24
Save 438 - Episode 1253/1500, Score: -105.0 (0.01), AVG Score: -103.18
Save 439 - Episode 1254/1500, Score: -107.0 (0.01), AVG Score: -103.2
Save 440 - Episode 1255/1500, Score: -107.0 (0.01), AVG Score: -103.2
Save 441 - Episode 1256/1500, Score: -103.0 (0.01), AVG Score: -103.19
Save 442 - Episode 1257/1500, Score: -104.0 (0.01), AVG Score: -103.18
Save 443 - Episode 1258/1500, Score: -99.0 (0.01), AVG Score: -103.28
Save 444 - Episode 1259/1500, Score: -105.0 (0.01), AVG Score: -103.32
Save 445 - Episode 1261/1500, Score: -91.0 (0.01), AVG Score: -103.52
Save 446 - Episode 1262/1500, Score: -104.0 (0.01), AVG Score: -103.66
Save 447 - Episode 1266/1500, Score: -101.0 (0.01), AVG Score: -104.23
Save 448 - Episode 1269/1500, Score: -108.0 (0.01), AVG Score: -104.43
Save 449 - Episode 1270/1500, Score: -89.0 (0.01), AVG Score: -104.26
Save 450 - Episode 1271/1500, Score: -104.0 (0.01), AVG Score: -104.25
Save 451 - Episode 1272/1500, Score: -87.0 (0.01), AVG Score: -104.07
Save 452 - Episode 1274/1500, Score: -107.0 (0.01), AVG Score: -104.89
Save 453 - Episode 1275/1500, Score: -89.0 (0.01), AVG Score: -104.76
Save 454 - Episode 1276/1500, Score: -104.0 (0.01), AVG Score: -104.74
Save 455 - Episode 1277/1500, Score: -104.0 (0.01), AVG Score: -104.73
Save 456 - Episode 1278/1500, Score: -100.0 (0.01), AVG Score: -104.84
Save 457 - Episode 1279/1500, Score: -101.0 (0.01), AVG Score: -104.7
Save 458 - Episode 1280/1500, Score: -103.0 (0.01), AVG Score: -104.56
Save 459 - Episode 1281/1500, Score: -103.0 (0.01), AVG Score: -104.75
Save 460 - Episode 1282/1500, Score: -104.0 (0.01), AVG Score: -104.76
Save 461 - Episode 1283/1500, Score: -87.0 (0.01), AVG Score: -104.6
Save 462 - Episode 1284/1500, Score: -103.0 (0.01), AVG Score: -104.79
Save 463 - Episode 1287/1500, Score: -89.0 (0.01), AVG Score: -105.21
Save 464 - Episode 1288/1500, Score: -106.0 (0.01), AVG Score: -105.38
Save 465 - Episode 1289/1500, Score: -103.0 (0.01), AVG Score: -105.47
Save 466 - Episode 1290/1500, Score: -104.0 (0.01), AVG Score: -105.43
Save 467 - Episode 1291/1500, Score: -90.0 (0.01), AVG Score: -105.27
Save 468 - Episode 1292/1500, Score: -86.0 (0.01), AVG Score: -105.21
Save 469 - Episode 1294/1500, Score: -85.0 (0.01), AVG Score: -105.64
Save 470 - Episode 1295/1500, Score: -108.0 (0.01), AVG Score: -105.75
Save 471 - Episode 1298/1500, Score: -96.0 (0.01), AVG Score: -106.37
Save 472 - Episode 1299/1500, Score: -104.0 (0.01), AVG Score: -106.4
Save 473 - Episode 1300/1500, Score: -87.0 (0.01), AVG Score: -106.36
Save 474 - Episode 1301/1500, Score: -89.0 (0.01), AVG Score: -106.41
Save 475 - Episode 1302/1500, Score: -88.0 (0.01), AVG Score: -106.23
Save 476 - Episode 1305/1500, Score: -108.0 (0.01), AVG Score: -107.07
Save 477 - Episode 1309/1500, Score: -108.0 (0.01), AVG Score: -107.7
Save 478 - Episode 1310/1500, Score: -94.0 (0.01), AVG Score: -107.42
Save 479 - Episode 1311/1500, Score: -84.0 (0.01), AVG Score: -107.16
Save 480 - Episode 1312/1500, Score: -91.0 (0.01), AVG Score: -107.02
Save 481 - Episode 1318/1500, Score: -106.0 (0.01), AVG Score: -109.14
Save 482 - Episode 1319/1500, Score: -93.0 (0.01), AVG Score: -108.97
Save 483 - Episode 1323/1500, Score: -108.0 (0.01), AVG Score: -109.69
Save 484 - Episode 1324/1500, Score: -90.0 (0.01), AVG Score: -109.75
Save 485 - Episode 1325/1500, Score: -92.0 (0.01), AVG Score: -109.63
Save 486 - Episode 1326/1500, Score: -84.0 (0.01), AVG Score: -109.53
Save 487 - Episode 1327/1500, Score: -108.0 (0.01), AVG Score: -109.59
Save 488 - Episode 1330/1500, Score: -89.0 (0.01), AVG Score: -109.42
Save 489 - Episode 1331/1500, Score: -90.0 (0.01), AVG Score: -109.28
Save 490 - Episode 1333/1500, Score: -83.0 (0.01), AVG Score: -109.16
Save 491 - Episode 1334/1500, Score: -85.0 (0.01), AVG Score: -108.98
Save 492 - Episode 1335/1500, Score: -86.0 (0.01), AVG Score: -108.63
Save 493 - Episode 1336/1500, Score: -106.0 (0.01), AVG Score: -108.65
Save 494 - Episode 1338/1500, Score: -90.0 (0.01), AVG Score: -109.44
Save 495 - Episode 1339/1500, Score: -87.0 (0.01), AVG Score: -109.28
Save 496 - Episode 1342/1500, Score: -97.0 (0.01), AVG Score: -109.05
Save 497 - Episode 1346/1500, Score: -103.0 (0.01), AVG Score: -109.35
Save 498 - Episode 1353/1500, Score: -85.0 (0.01), AVG Score: -109.98
Save 499 - Episode 1354/1500, Score: -85.0 (0.01), AVG Score: -109.76
Save 500 - Episode 1355/1500, Score: -105.0 (0.01), AVG Score: -109.74
Save 501 - Episode 1356/1500, Score: -107.0 (0.01), AVG Score: -109.78
Save 502 - Episode 1357/1500, Score: -105.0 (0.01), AVG Score: -109.79
Save 503 - Episode 1359/1500, Score: -104.0 (0.01), AVG Score: -109.9
Save 504 - Episode 1360/1500, Score: -103.0 (0.01), AVG Score: -109.56
Save 505 - Episode 1361/1500, Score: -102.0 (0.01), AVG Score: -109.67
Save 506 - Episode 1362/1500, Score: -106.0 (0.01), AVG Score: -109.69
Save 507 - Episode 1363/1500, Score: -108.0 (0.01), AVG Score: -109.66
Save 508 - Episode 1364/1500, Score: -89.0 (0.01), AVG Score: -109.19
Save 509 - Episode 1365/1500, Score: -91.0 (0.01), AVG Score: -108.95
Save 510 - Episode 1366/1500, Score: -88.0 (0.01), AVG Score: -108.82
Save 511 - Episode 1367/1500, Score: -107.0 (0.01), AVG Score: -108.76
Save 512 - Episode 1368/1500, Score: -105.0 (0.01), AVG Score: -108.72
Save 513 - Episode 1369/1500, Score: -104.0 (0.01), AVG Score: -108.68
Save 514 - Episode 1370/1500, Score: -101.0 (0.01), AVG Score: -108.8
Save 515 - Episode 1371/1500, Score: -103.0 (0.01), AVG Score: -108.79
Save 516 - Episode 1372/1500, Score: -103.0 (0.01), AVG Score: -108.95
Save 517 - Episode 1373/1500, Score: -104.0 (0.01), AVG Score: -108.37
Save 518 - Episode 1374/1500, Score: -104.0 (0.01), AVG Score: -108.34
Save 519 - Episode 1375/1500, Score: -97.0 (0.01), AVG Score: -108.42
Save 520 - Episode 1376/1500, Score: -105.0 (0.01), AVG Score: -108.43
Save 521 - Episode 1377/1500, Score: -104.0 (0.01), AVG Score: -108.43
Save 522 - Episode 1378/1500, Score: -104.0 (0.01), AVG Score: -108.47
Save 523 - Episode 1379/1500, Score: -100.0 (0.01), AVG Score: -108.46
Save 524 - Episode 1380/1500, Score: -103.0 (0.01), AVG Score: -108.46
Save 525 - Episode 1382/1500, Score: -103.0 (0.01), AVG Score: -108.51
Save 526 - Episode 1383/1500, Score: -103.0 (0.01), AVG Score: -108.67
Save 527 - Episode 1384/1500, Score: -103.0 (0.01), AVG Score: -108.67
Save 528 - Episode 1385/1500, Score: -103.0 (0.01), AVG Score: -108.15
Save 529 - Episode 1386/1500, Score: -86.0 (0.01), AVG Score: -107.9
Save 530 - Episode 1387/1500, Score: -103.0 (0.01), AVG Score: -108.04
Save 531 - Episode 1388/1500, Score: -103.0 (0.01), AVG Score: -108.01
Save 532 - Episode 1389/1500, Score: -101.0 (0.01), AVG Score: -107.99
Save 533 - Episode 1390/1500, Score: -105.0 (0.01), AVG Score: -108.0
Save 534 - Episode 1391/1500, Score: -103.0 (0.01), AVG Score: -108.13
Save 535 - Episode 1392/1500, Score: -103.0 (0.01), AVG Score: -108.3
Save 536 - Episode 1393/1500, Score: -103.0 (0.01), AVG Score: -107.74
Save 537 - Episode 1394/1500, Score: -107.0 (0.01), AVG Score: -107.96
Save 538 - Episode 1395/1500, Score: -104.0 (0.01), AVG Score: -107.92
Save 539 - Episode 1396/1500, Score: -103.0 (0.01), AVG Score: -107.36
Save 540 - Episode 1397/1500, Score: -104.0 (0.01), AVG Score: -107.28
Save 541 - Episode 1398/1500, Score: -105.0 (0.01), AVG Score: -107.37
Save 542 - Episode 1399/1500, Score: -102.0 (0.01), AVG Score: -107.35
Save 543 - Episode 1400/1500, Score: -85.0 (0.01), AVG Score: -107.33
Save 544 - Episode 1401/1500, Score: -104.0 (0.01), AVG Score: -107.48
Save 545 - Episode 1402/1500, Score: -104.0 (0.01), AVG Score: -107.64
Save 546 - Episode 1403/1500, Score: -100.0 (0.01), AVG Score: -107.19
Save 547 - Episode 1405/1500, Score: -100.0 (0.01), AVG Score: -106.83
Save 548 - Episode 1406/1500, Score: -102.0 (0.01), AVG Score: -106.48
Save 549 - Episode 1407/1500, Score: -106.0 (0.01), AVG Score: -106.15
Save 550 - Episode 1408/1500, Score: -87.0 (0.01), AVG Score: -105.49
Save 551 - Episode 1409/1500, Score: -88.0 (0.01), AVG Score: -105.29
Save 552 - Episode 1410/1500, Score: -105.0 (0.01), AVG Score: -105.4
Save 553 - Episode 1412/1500, Score: -103.0 (0.01), AVG Score: -105.79
Save 554 - Episode 1413/1500, Score: -85.0 (0.01), AVG Score: -105.37
Save 555 - Episode 1414/1500, Score: -108.0 (0.01), AVG Score: -104.97
Save 556 - Episode 1415/1500, Score: -108.0 (0.01), AVG Score: -104.47
Save 557 - Episode 1416/1500, Score: -102.0 (0.01), AVG Score: -104.24
Save 558 - Episode 1418/1500, Score: -105.0 (0.01), AVG Score: -104.23
Save 559 - Episode 1419/1500, Score: -88.0 (0.01), AVG Score: -104.18
Save 560 - Episode 1420/1500, Score: -87.0 (0.01), AVG Score: -103.95
Save 561 - Episode 1421/1500, Score: -96.0 (0.01), AVG Score: -103.79
Save 562 - Episode 1422/1500, Score: -105.0 (0.01), AVG Score: -103.36
Save 563 - Episode 1423/1500, Score: -105.0 (0.01), AVG Score: -103.33
Save 564 - Episode 1424/1500, Score: -108.0 (0.01), AVG Score: -103.51
Save 565 - Episode 1425/1500, Score: -91.0 (0.01), AVG Score: -103.5
Save 566 - Episode 1427/1500, Score: -91.0 (0.01), AVG Score: -103.59
Save 567 - Episode 1428/1500, Score: -84.0 (0.01), AVG Score: -103.29
Save 568 - Episode 1429/1500, Score: -102.0 (0.01), AVG Score: -102.76
Save 569 - Episode 1430/1500, Score: -107.0 (0.01), AVG Score: -102.94
Save 570 - Episode 1432/1500, Score: -105.0 (0.01), AVG Score: -103.07
Save 571 - Episode 1433/1500, Score: -107.0 (0.01), AVG Score: -103.31
Save 572 - Episode 1434/1500, Score: -86.0 (0.01), AVG Score: -103.32
Save 573 - Episode 1435/1500, Score: -99.0 (0.01), AVG Score: -103.45
Save 574 - Episode 1439/1500, Score: -106.0 (0.01), AVG Score: -103.58
Save 575 - Episode 1440/1500, Score: -89.0 (0.01), AVG Score: -103.15
Save 576 - Episode 1442/1500, Score: -90.0 (0.01), AVG Score: -103.07
Save 577 - Episode 1443/1500, Score: -92.0 (0.01), AVG Score: -102.79
Save 578 - Episode 1444/1500, Score: -86.0 (0.01), AVG Score: -102.56
Save 579 - Episode 1447/1500, Score: -105.0 (0.01), AVG Score: -102.33
Save 580 - Episode 1448/1500, Score: -85.0 (0.01), AVG Score: -102.26
Save 581 - Episode 1449/1500, Score: -83.0 (0.01), AVG Score: -102.05
Save 582 - Episode 1450/1500, Score: -95.0 (0.01), AVG Score: -101.9
Save 583 - Episode 1452/1500, Score: -104.0 (0.01), AVG Score: -101.96
Save 584 - Episode 1453/1500, Score: -85.0 (0.01), AVG Score: -101.96
Save 585 - Episode 1457/1500, Score: -90.0 (0.01), AVG Score: -102.28
Save 586 - Episode 1458/1500, Score: -106.0 (0.01), AVG Score: -102.23
Save 587 - Episode 1459/1500, Score: -96.0 (0.01), AVG Score: -102.15
Save 588 - Episode 1460/1500, Score: -104.0 (0.01), AVG Score: -102.16
Save 589 - Episode 1461/1500, Score: -107.0 (0.01), AVG Score: -102.21
Save 590 - Episode 1462/1500, Score: -107.0 (0.01), AVG Score: -102.22
Save 591 - Episode 1464/1500, Score: -107.0 (0.01), AVG Score: -102.47
Save 592 - Episode 1465/1500, Score: -90.0 (0.01), AVG Score: -102.46
Save 593 - Episode 1466/1500, Score: -93.0 (0.01), AVG Score: -102.51
Save 594 - Episode 1469/1500, Score: -108.0 (0.01), AVG Score: -103.96
Save 595 - Episode 1470/1500, Score: -89.0 (0.01), AVG Score: -103.84
Save 596 - Episode 1472/1500, Score: -107.0 (0.01), AVG Score: -103.97
Save 597 - Episode 1474/1500, Score: -85.0 (0.01), AVG Score: -103.83
Save 598 - Episode 1475/1500, Score: -108.0 (0.01), AVG Score: -103.94
Save 599 - Episode 1476/1500, Score: -90.0 (0.01), AVG Score: -103.79
Save 600 - Episode 1478/1500, Score: -97.0 (0.01), AVG Score: -104.36
Save 601 - Episode 1480/1500, Score: -93.0 (0.01), AVG Score: -104.39
Save 602 - Episode 1481/1500, Score: -93.0 (0.01), AVG Score: -104.23
Save 603 - Episode 1483/1500, Score: -107.0 (0.01), AVG Score: -104.34
Save 604 - Episode 1485/1500, Score: -89.0 (0.01), AVG Score: -104.31
Save 605 - Episode 1487/1500, Score: -106.0 (0.01), AVG Score: -105.06
Save 606 - Episode 1489/1500, Score: -90.0 (0.01), AVG Score: -105.11
Save 607 - Episode 1490/1500, Score: -84.0 (0.01), AVG Score: -104.9
Save 608 - Episode 1491/1500, Score: -88.0 (0.01), AVG Score: -104.75
Save 609 - Episode 1492/1500, Score: -94.0 (0.01), AVG Score: -104.66
Save 610 - Episode 1493/1500, Score: -105.0 (0.01), AVG Score: -104.68
Save 611 - Episode 1494/1500, Score: -86.0 (0.01), AVG Score: -104.47
Save 612 - Episode 1497/1500, Score: -89.0 (0.01), AVG Score: -104.61
Save 613 - Episode 1498/1500, Score: -90.0 (0.01), AVG Score: -104.46
Save 614 - Episode 1499/1500, Score: -105.0 (0.01), AVG Score: -104.49
