Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,12:02:03.737821,12:02:10.676812,1,-1.0
1,12:02:03.737821,12:02:17.495486,1,-1.0
1,12:02:03.737821,12:02:25.917439,-1,-1.0
